,developer,genres,name,platforms,publisher,release_date,review_date,score,user_score
1638,Funatics Software,"Action, Adventure",Zanzarah: The Hidden Portal,PC,"Daedalic Entertainment, THQ, Xicat Interactive",2002-12-18,2003-01-08,7.6,8.3
1639,"Criterion Games, Midway","Action, Fighting, 3D",Mortal Kombat: Deadly Alliance,"Game Boy Advance,GameCube,PlayStation 2,Xbox",Midway,2002-11-16,2003-01-07,7.9,8.2
1640,"Griptonite Games, Hypnos Entertainment, Stormfront Studios","Action, 2D, Beat-'Em-Up",The Lord of the Rings: The Two Towers,"Game Boy Advance,GameCube,PlayStation 2,Xbox","EA Games, Electronic Arts",2002-10-21,2003-01-07,8,8
1641,"Griptonite Games, Hypnos Entertainment, Stormfront Studios","2D, Beat-'Em-Up, Action",The Lord of the Rings: The Two Towers,"Game Boy Advance,GameCube,PlayStation 2,Xbox","EA Games, Electronic Arts",2002-10-21,2003-01-07,8,8
1642,Runecraft,Puzzle,Super Bubble Pop,"Game Boy Advance,GameCube,PlayStation,Xbox",Jaleco Entertainment,2002-12-25,2003-01-07,5.4,4.8
1643,Runecraft,Puzzle,Super Bubble Pop,"Game Boy Advance,GameCube,PlayStation,Xbox",Jaleco Entertainment,2002-12-25,2003-01-07,5.8,4.8
1644,Killer Game,"Simulation, Sports, Team-Based, Basketball",NCAA Final Four 2003,PlayStation 2,SCEA,2002-11-27,2003-01-07,5.3,5.9
1645,Maxis,"Role-Playing, MMO",The Sims Online,PC,"EA Games, Electronic Arts",2002-12-18,2003-01-06,6.7,6.6
1646,Razorworks Studios,"Driving/Racing, Simulation",Total Immersion Racing,"Macintosh,PC,PlayStation 2,Xbox","Empire Interactive, Feral Interactive",2002-11-09,2003-01-06,7.5,7.3
1647,Razorworks Studios,"Simulation, Driving/Racing",Total Immersion Racing,"Macintosh,PC,PlayStation 2,Xbox","Empire Interactive, Feral Interactive",2002-11-09,2003-01-06,7.5,7.3
1648,"Eurocom Entertainment Software, Griptonite Games, Electronic Arts, KnowWonder, Argonaut Games","Adventure, Action",Harry Potter and the Chamber of Secrets,"Game Boy Advance,Game Boy Color,GameCube,Macintosh,PC,PlayStation,PlayStation 2,Xbox","EA Games, Electronic Arts, Aspyr, Electronic Arts Victor",2002-11-05,2003-01-06,7.3,7.2
1649,"Eurocom Entertainment Software, Griptonite Games, Electronic Arts, KnowWonder, Argonaut Games","Adventure, Action",Harry Potter and the Chamber of Secrets,"Game Boy Advance,Game Boy Color,GameCube,Macintosh,PC,PlayStation,PlayStation 2,Xbox","Electronic Arts, EA Games, Aspyr, Electronic Arts Victor",2002-11-05,2003-01-06,7.3,7.2
1650,Koei,"Action, 2D, Beat-'Em-Up",Crimson Sea,Xbox,Koei,2002-12-16,2003-01-03,7.5,7.5
1651,Radical Entertainment,"Action, Adventure",Dark Angel,"PC,PlayStation 2,Xbox","Midas Interactive Entertainment, Sierra Entertainment, SoftMax",2002-11-18,2003-01-03,3.8,5.2
1652,"Saffire, Beyond Games","Driving/Racing, Arcade",Hot Wheels: Velocity X,"Game Boy Advance,GameCube,PC,PlayStation 2",THQ,2002-10-16,2003-01-03,6.4,6.9
1653,Radical Entertainment,"Action, Adventure",Dark Angel,"PC,PlayStation 2,Xbox","Midas Interactive Entertainment, SoftMax, Sierra Entertainment",2002-11-18,2003-01-03,3.8,5.2
1654,Hokus Pokus,"Sports, Tennis",Davis Cup Tennis,Game Boy Advance,Ubisoft,2002-10-14,2003-01-03,6.3,6.5
1655,"Eurocom Entertainment Software, Griptonite Games, Electronic Arts, KnowWonder, Argonaut Games","Action, Adventure",Harry Potter and the Chamber of Secrets,"Game Boy Advance,Game Boy Color,GameCube,Macintosh,PC,PlayStation,PlayStation 2,Xbox","Electronic Arts, EA Games, Aspyr, Electronic Arts Victor",2002-11-05,2003-01-03,7,7.2
1656,"Magic Rings, SoMoGa, Inc., Game Arts, Studio Alex",Role-Playing,Lunar: The Silver Star,"Game Boy Advance,iOS (iPhone/iPad),PlayStation,PSP,Saturn,Sega CD","Media Rings, Ubisoft, SoMoGa, Inc., Kadokawa Shoten, Working Designs, Game Arts, GungHo, Xseed Games",1993-12-01,2003-01-02,7.8,8.6
1657,4Head Studios,"Strategy, Real-Time",Europa 1400: The Guild,PC,JoWooD Entertainment AG,2002-11-18,2003-01-02,8.5,8.4
1658,Altron,"Fixed-Screen, Shooter, 2D, Action",Pocky & Rocky with Becky,Game Boy Advance,"Natsume, Altron",2002-10-18,2003-01-02,5.7,5.7
1659,"Crawfish Interactive, Kuju Entertainment","Shooter, Third-Person, 3D, Action",Reign of Fire,"Game Boy Advance,GameCube,PlayStation 2,Xbox",Bam Entertainment,2002-10-22,2003-01-02,6.3,5.9
1660,Sting,Role-Playing,Evolution Worlds,GameCube,"Ubisoft, ESP Software",2002-12-02,2002-12-20,6.5,6.8
1661,"Virtucraft, Rage Software","Sports, Boxing",Rocky (2002),"Game Boy Advance,GameCube,PlayStation 2,Xbox","Rage Software, Ubisoft, Success",2002-11-17,2002-12-20,5.7,7.2
1662,Full Fat,Sports,Dave Mirra Freestyle BMX 3,Game Boy Advance,Acclaim,2002-11-26,2002-12-20,8.6,7.8
1663,Mythic Entertainment,"MMO, Role-Playing",Dark Age of Camelot: Shrouded Isles,PC,Mythic Entertainment,2002-12-02,2002-12-19,8.2,8
1664,"Powerhead Games, Acclaim","Wrestling, Action, Fighting",Legends of Wrestling II,"Game Boy Advance,GameCube,PlayStation 2,Xbox",Acclaim,2002-11-25,2002-12-19,2.4,6.3
1665,NuFX,"Basketball, Simulation, Sports, Team-Based",NCAA March Madness 2003,PlayStation 2,EA Sports,2002-11-21,2002-12-19,7.3,7.5
1666,"Disney Interactive Studios, Magenta Software, Bizarre Creations","Action, 3D, Platformer",Disney's Treasure Planet,"Game Boy Advance,PlayStation,PlayStation 2","Disney Interactive Studios, Ubisoft, SCEE, SCEA",2002-10-31,2002-12-19,6.5,6.4
1667,"KCEO, Konami","Sports, Snowboarding/Skiing",Evolution Snowboarding,"GameCube,PlayStation 2",Konami,2002-11-26,2002-12-18,6,5.7
1668,"Konami, Vicarious Visions","Arcade, Driving/Racing",Whiteout,"PC,PlayStation 2,Xbox",Konami,2002-11-12,2002-12-18,4.3,5.8
1669,"Velez & Dubail, Eden Studios","Driving/Racing, Simulation",V-Rally 3,"Game Boy Advance,PC,PlayStation 2,Xbox","Atari SA, Infogrames",2002-09-30,2002-12-17,8.2,7.5
1670,Pronto Games,Role-Playing,Dungeons & Dragons: Eye of the Beholder,Game Boy Advance,Infogrames,2002-10-30,2002-12-17,5.1,5.3
1671,"Capcom, Crawfish Interactive","Fighting, 2D, Action",Street Fighter Alpha 3,"Arcade Games,Dreamcast,Game Boy Advance,PlayStation,PSP,Saturn","Capcom, Virgin Interactive, THQ",1905-06-20,2002-12-17,8.4,8.6
1672,Treyarch,"Simulation, Sports, Team-Based, Hockey",NHL 2K3,"GameCube,PlayStation 2,Xbox",Sega,2002-11-10,2002-12-17,8.6,7.9
1673,Black Ops Entertainment,"Team-Based, Arcade, Basketball, Sports",Street Hoops,"GameCube,PlayStation 2,Xbox",Activision,2002-08-12,2002-12-16,4.2,6.2
1674,Kush Games,"Simulation, Sports, Team-Based, Basketball",NCAA College Basketball 2K3,"GameCube,PlayStation 2,Xbox",Sega,2002-12-02,2002-12-16,7.5,6.6
1675,Kush Games,"Simulation, Sports, Team-Based, Basketball",NCAA College Basketball 2K3,"GameCube,PlayStation 2,Xbox",Sega,2002-12-02,2002-12-16,7.3,6.6
1676,Funcom,"Role-Playing, MMO",Anarchy Online: The Notum Wars,PC,Funcom,2002-11-23,2002-12-16,6.8,7
1677,"Fluid Studios, Team 17","Puzzle, Matching/Stacking",Worms Blast,"Game Boy Advance,GameCube,Macintosh,PC,PlayStation 2","Ubisoft, Feral Interactive, Team 17",2002-10-23,2002-12-16,7.6,6.7
1678,Digital Eclipse,Compilation,Phantasy Star Collection,Game Boy Advance,"Sega, THQ",2002-11-24,2002-12-16,8.6,8.2
1679,Reakktor Media,"Role-Playing, MMO",Neocron,PC,cdv Software,2002-11-17,2002-12-16,6.6,6.5
1680,Invictus,"Driving/Racing, Simulation",Street Legal,PC,Activision Value,2002-10-15,2002-12-13,4.2,7
1681,Traveller's Tales,"Platformer, Action, 3D",Haven: Call of the King,PlayStation 2,Midway,2002-11-17,2002-12-13,7.6,6.5
1682,WayForward,"2D, Beat-'Em-Up, Action",Godzilla: Domination!,Game Boy Advance,"Atari SA, Infogrames",2002-11-11,2002-12-12,7.2,7
1683,Natsume,"Fighting, Action, Wrestling",WWE Road to WrestleMania X8,Game Boy Advance,THQ,2002-10-23,2002-12-12,8.1,7.4
1684,"Atari Games (Midway), Pocket Studios, Midway","3D, Action, Beat-'Em-Up",Gauntlet: Dark Legacy,"Arcade Games,Game Boy Advance,GameCube,PlayStation 2,Xbox",Midway,1905-06-22,2002-12-12,4.3,7.5
1685,Taniko,"2D, Action, Platformer",Masters of the Universe - He-Man: Power of Grayskull,Game Boy Advance,TDK Mediactive,2002-10-29,2002-12-11,4.1,5.4
1686,"Griptonite Games, Hypnos Entertainment, Stormfront Studios","Action, 2D, Beat-'Em-Up",The Lord of the Rings: The Two Towers,"Game Boy Advance,GameCube,PlayStation 2,Xbox","EA Games, Electronic Arts",2002-10-21,2002-12-11,7.5,8
1687,"Eurocom Entertainment Software, Griptonite Games, Electronic Arts, KnowWonder, Argonaut Games","Action, Adventure",Harry Potter and the Chamber of Secrets,"Game Boy Advance,Game Boy Color,GameCube,Macintosh,PC,PlayStation,PlayStation 2,Xbox","EA Games, Electronic Arts, Aspyr, Electronic Arts Victor",2002-11-05,2002-12-11,7.3,7.2
1688,Boston Animation,"Action, Adventure",Darkened Skye,"GameCube,PC","TDK Mediactive, Simon & Schuster, Oxygen Interactive",2002-01-27,2002-12-11,6.6,6.4
1689,"Nixxes Software, Crystal Dynamics","3D, Action, Adventure, Survival",Blood Omen 2,"GameCube,PC,PlayStation 2,Xbox","Eidos Interactive, Square Enix",2002-03-21,2002-12-10,7.1,7.9
1690,"Torus Games, Treyarch","Shooter, Third-Person, 3D, Action",Minority Report: Everybody Runs,"Game Boy Advance,GameCube,PlayStation 2,Xbox",Activision,2002-11-12,2002-12-10,4.1,5.8
1691,"HotGen, Kemco",Puzzle,Egg Mania: Eggstreme Madness,"Game Boy Advance,GameCube,PlayStation 2,Xbox",Kemco,2002-09-11,2002-12-10,6.4,6
1692,"Torus Games, Treyarch","Action, Shooter, Third-Person, 3D",Minority Report: Everybody Runs,"Game Boy Advance,GameCube,PlayStation 2,Xbox",Activision,2002-11-12,2002-12-10,4.1,5.8
1693,"Torus Games, Treyarch","Third-Person, 3D, Action, Shooter",Minority Report: Everybody Runs,"Game Boy Advance,GameCube,PlayStation 2,Xbox",Activision,2002-11-12,2002-12-10,4.1,5.8
1694,"HotGen, Kemco",Puzzle,Egg Mania: Eggstreme Madness,"Game Boy Advance,GameCube,PlayStation 2,Xbox",Kemco,2002-09-11,2002-12-10,6.4,6
1695,LucasArts,"3D, Action, Shooter, Third-Person",Star Wars: Bounty Hunter,"GameCube,PlayStation 2,PlayStation 4","LucasArts, Activision, Electronic Arts, SCEA, Disney Interactive Studios",2002-11-19,2002-12-10,6.5,7.4
1696,Barking Dog,"Real-Time, Strategy",Treasure Planet: Battle at Procyon,PC,Disney Interactive Studios,2002-10-31,2002-12-10,7,7.7
1697,Pandemic Studios,"Third-Person, 3D, Action, Shooter",Star Wars: The Clone Wars,"GameCube,PlayStation 2,Xbox","Electronic Arts, Activision, LucasArts",2002-10-28,2002-12-09,7.3,7.4
1698,Nintendo,"Adventure, Action",The Legend of Zelda: A Link to the Past,"Game Boy Advance,Super Nintendo",Nintendo,1992-04-13,2002-12-09,9.2,9.3
1699,HAL Labs,"2D, Platformer, Action",Kirby: Nightmare in Dream Land,Game Boy Advance,Nintendo,2002-12-02,2002-12-09,7.9,8.4
1700,"Powerhead Games, Acclaim","Fighting, Wrestling, Action",Legends of Wrestling II,"Game Boy Advance,GameCube,PlayStation 2,Xbox",Acclaim,2002-11-25,2002-12-06,6.2,6.3
1701,"Virtucraft, Rage Software","Boxing, Sports",Rocky (2002),"Game Boy Advance,GameCube,PlayStation 2,Xbox","Ubisoft, Rage Software, Success",2002-11-17,2002-12-06,5.5,7.2
1702,"Powerhead Games, Acclaim","Wrestling, Fighting, Action",Legends of Wrestling II,"Game Boy Advance,GameCube,PlayStation 2,Xbox",Acclaim,2002-11-25,2002-12-06,6,6.3
1703,"Powerhead Games, Acclaim","Fighting, Wrestling, Action",Legends of Wrestling II,"Game Boy Advance,GameCube,PlayStation 2,Xbox",Acclaim,2002-11-25,2002-12-06,6,6.3
1704,"JV Games Inc., Eurocom Entertainment Software, TransGaming Inc., Gearbox Software","First-Person, Shooter, 3D, Action",007: NightFire,"Game Boy Advance,GameCube,Macintosh,PC,PlayStation 2,Xbox","Electronic Arts, Aspyr",2002-11-18,2002-12-06,6,8
1705,Climax Group,"Driving/Racing, Simulation",Rally Fusion: Race of Champions,"PlayStation 2,Xbox",Activision,2002-11-11,2002-12-06,6.9,6.9
1706,Climax Group,"Simulation, Driving/Racing",Rally Fusion: Race of Champions,"PlayStation 2,Xbox",Activision,2002-11-11,2002-12-06,6.9,6.9
1707,Monster Games Inc.,"Driving/Racing, Simulation",NASCAR: Dirt to Daytona,"GameCube,PlayStation 2",Infogrames,2002-11-11,2002-12-06,8.1,8.5
1708,"Microids, Digital Reality","Real-Time, Strategy",Hegemonia: Legions of Iron,"iOS (iPhone/iPad),PC","Microids, Stardock, DreamCatcher Interactive, Meridian4, Sold Out Software, Cryo Interactive, Mastertronic",2002-11-13,2002-12-05,7.9,8.3
1709,GSC Game World,"Strategy, Real-Time",Cossacks: Back to War,PC,"cdv Software, GSC Game World",2002-11-20,2002-12-05,6.6,8
1710,"Visual Impact, EA Sports Big, EA Canada","Snowboarding/Skiing, Sports",SSX Tricky,"Game Boy Advance,GameCube,PlayStation 2,Xbox","EA Sports Big, Electronic Arts, Electronic Arts Victor",2001-11-05,2002-12-05,7.8,8.8
1711,Helixe,"Platformer, 2D, Action",Star Wars: The New Droid Army,Game Boy Advance,THQ,2002-11-14,2002-12-05,5.2,6.5
1712,Kush Games,"Simulation, Sports, Team-Based, Basketball",NCAA College Basketball 2K3,"GameCube,PlayStation 2,Xbox",Sega,2002-12-02,2002-12-05,7.5,6.6
1713,Turbine Inc.,"MMO, Role-Playing",Asheron's Call 2: Fallen Kings,PC,"Turbine Inc., Microsoft Game Studios",2002-11-20,2002-12-04,8.3,7.3
1714,"Pyramid, Dimps Corporation","Action, 3D, Fighting",Dragon Ball Z: Budokai,"GameCube,PlayStation 2","Atari SA, Bandai, Infogrames",2002-12-03,2002-12-04,6.9,7.5
1715,Saffire,"Platformer, 2D, Action",Justice League: Injustice for All,Game Boy Advance,Midway,2002-11-17,2002-12-04,5,6.2
1716,"Sega, 3d6 Games","2D, Action, Platformer",The Revenge of Shinobi,"Android,Game Boy Advance","Sega, THQ",2002-11-19,2002-12-04,4.3,5.5
1717,Lucky Chicken,"Shoot-'Em-Up, Action, 2D",Robotech: The Macross Saga,Game Boy Advance,TDK Mediactive,2002-10-27,2002-12-03,6.5,6.9
1718,"Creature Labs, KCET","Action, Adventure, Survival, 3D",Silent Hill 2,"PC,PlayStation 2",Konami,2001-09-24,2002-12-03,6.2,8.7
1719,Pacific Coast Power & Light,"Arcade, Driving/Racing",MX Superfly,"GameCube,PlayStation 2,Xbox",THQ,2002-06-17,2002-12-03,7.9,7.6
1720,Digital Reality,"Strategy, Real-Time",Platoon: The 1st Airborne Cavalry Division in Vietnam,PC,Strategy First,2002-11-21,2002-12-03,6.7,6.2
1721,Razorworks Studios,"Driving/Racing, Simulation",Total Immersion Racing,"Macintosh,PC,PlayStation 2,Xbox","Feral Interactive, Empire Interactive",2002-11-09,2002-12-02,7.7,7.3
1722,"Namco, Now Production","3D, Action, On-Rails, Shooter",Ninja Assault,"Arcade Games,PlayStation 2",Namco,1905-06-24,2002-12-02,5.6,6.5
1723,Koei,"Action, Role-Playing",Mystic Heroes,"GameCube,PlayStation 2","Koei, SCEA",2002-09-30,2002-12-02,7.3,7.4
1724,"Inevitable Entertainment, Lavastorm, 7 Studios, Digital Eclipse","Shooter, Third-Person, 3D, Action",Defender (2002),"GameCube,Mobile,PlayStation 2,Xbox,Xbox 360","Midway, THQ Wireless",2002-10-22,2002-12-02,4.9,6.5
1725,Ubisoft Milan,"Action, Adventure",Lara Croft - Tomb Raider: The Prophecy,Game Boy Advance,Ubisoft,2002-11-12,2002-12-02,8.3,7.7
1726,LucasArts,"Action, Shooter, Third-Person, 3D",Star Wars: Bounty Hunter,"GameCube,PlayStation 2,PlayStation 4","LucasArts, Activision, Electronic Arts, SCEA, Disney Interactive Studios",2002-11-19,2002-11-27,5.4,7.4
1727,Dragonstone Software,"Action, Adventure",Dragon's Lair 3D: Return to the Lair,"GameCube,PC,Xbox","THQ, Encore Software, Inc., Ubisoft",2002-11-18,2002-11-27,5.3,6.4
1728,EA Canada,"Simulation, Sports, Team-Based, Basketball",NBA Live 2003,"GameCube,PC,PlayStation,PlayStation 2,Xbox",Electronic Arts,2002-10-08,2002-11-27,8.7,8.2
1729,Bits Studios,"Shooter, 3D, Action, First-Person",Die Hard: Vendetta,"GameCube,PlayStation 2,Xbox","NDA Productions, Sierra Entertainment",2002-11-19,2002-11-27,4.8,5.6
1730,Dragonstone Software,"Adventure, Action",Dragon's Lair 3D: Return to the Lair,"GameCube,PC,Xbox","THQ, Encore Software, Inc., Ubisoft",2002-11-18,2002-11-27,5.1,6.4
1731,"Z-Axis, Ltd.",Sports,BMX XXX,"GameCube,PlayStation 2,Xbox",Acclaim,2002-11-12,2002-11-26,5.4,5.6
1732,"TopWare Interactive, InImages","Real-Time, Strategy",World War II: Panzer Claws,"Linux,Macintosh,PC","TopWare Interactive, Sold Out Software, Eidos Interactive",2002-11-12,2002-11-26,6.9,6.2
1733,"Red Storm Entertainment, Ubisoft","First-Person, Shooter, Tactical, Action",Tom Clancy's Ghost Recon,"GameCube,Macintosh,PC,PlayStation 2,Xbox","Ubisoft, Aspyr, Microsoft Game Studios",2001-11-13,2002-11-26,8.4,7.9
1734,Circus Freak,"2D, Action, Beat-'Em-Up",Superman: The Man of Steel,Xbox,"Infogrames, Atari SA",2002-11-19,2002-11-26,6.4,5.8
1735,The Code Monkeys,"Sports, Skateboarding/Skating",The Simpsons Skateboarding,PlayStation 2,Electronic Arts,2002-11-12,2002-11-26,3.9,4.6
1736,"Capcom, Backbone Entertainment","2D, Fighting, Action",Marvel vs. Capcom 2,"Arcade Games,Dreamcast,iOS (iPhone/iPad),PlayStation 2,PlayStation 3,Xbox,Xbox 360","Capcom, Virgin Interactive",2000-06-29,2002-11-26,7,8.6
1737,"Mac Play, Paradox Development Studio","Real-Time, Strategy",Hearts of Iron,"Macintosh,PC","Virtual Programming, Strategy First, Paradox Interactive, Atari SA",2002-11-24,2002-11-26,7,8
1738,Taldren,Simulation,Star Trek: Starfleet Command III,PC,Activision,2002-11-06,2002-11-25,8,8.4
1739,"JV Games Inc., Eurocom Entertainment Software, TransGaming Inc., Gearbox Software","Shooter, 3D, Action, First-Person",007: NightFire,"Game Boy Advance,GameCube,Macintosh,PC,PlayStation 2,Xbox","Electronic Arts, Aspyr",2002-11-18,2002-11-25,7.9,8
1740,"JV Games Inc., Eurocom Entertainment Software, TransGaming Inc., Gearbox Software","Action, First-Person, Shooter, 3D",007: NightFire,"Game Boy Advance,GameCube,Macintosh,PC,PlayStation 2,Xbox","Electronic Arts, Aspyr",2002-11-18,2002-11-25,7.9,8
1741,"JV Games Inc., Eurocom Entertainment Software, TransGaming Inc., Gearbox Software","First-Person, Shooter, 3D, Action",007: NightFire,"Game Boy Advance,GameCube,Macintosh,PC,PlayStation 2,Xbox","Electronic Arts, Aspyr",2002-11-18,2002-11-25,7.9,8
1742,"Torus Games, Lion Entertainment, Inc., id Software, Machineworks Northwest","3D, Action, First-Person, Shooter",Doom II,"Game Boy Advance,Macintosh,NEC PC98,PC,Xbox 360,Zodiac","Activision, GT Interactive, id Software, Imagineer, Virgin Interactive, Bethesda Softworks",1994-09-30,2002-11-25,8.1,8.7
1743,Tecmo,"Action, Adventure",Rygar: The Legendary Adventure,PlayStation 2,"SCEA, Tecmo, Wanadoo",2002-11-25,2002-11-25,7.3,7.7
1744,Arkane Studios,Role-Playing,Arx Fatalis,"PC,Xbox","Arkane Studios, Capcom, JoWooD Entertainment AG, Mindscape Inc., DreamCatcher Interactive",2002-11-11,2002-11-22,8.4,8
1745,TOSE,Compilation,Game & Watch Gallery 4,Game Boy Advance,Nintendo,2002-10-28,2002-11-22,7,7.8
1746,Capcom,Simulation,Steel Battalion,Xbox,"Capcom, Microsoft Game Studios",2002-11-21,2002-11-22,7.3,8.6
1747,FUN Labs,"3D, Action, First-Person, Shooter",Revolution (2002),PC,"Empire Interactive, Activision Value, Activision",2002-10-11,2002-11-22,2.7,4.7
1748,Terratools,"Arcade, Driving/Racing",Michael Schumacher Racing World Kart 2002,"PC,PlayStation",JoWooD Entertainment AG,2002-09-18,2002-11-22,5.6,6
1749,"Digital Eclipse, Midway","Action, Platformer, 3D",Dr. Muto,"Game Boy Advance,GameCube,PlayStation 2,Xbox",Midway,2002-11-19,2002-11-22,6.5,6.3
1750,"Digital Eclipse, Midway","3D, Action, Platformer",Dr. Muto,"Game Boy Advance,GameCube,PlayStation 2,Xbox",Midway,2002-11-19,2002-11-22,6.5,6.3
1751,"Digital Eclipse, Midway","3D, Action, Platformer",Dr. Muto,"Game Boy Advance,GameCube,PlayStation 2,Xbox",Midway,2002-11-19,2002-11-22,6.5,6.3
1752,"TOSE, Konami","2D, Platformer, Action",Contra III: The Alien Wars,"Game Boy Advance,Super Nintendo",Konami,1992-04-01,2002-11-22,7.4,8.5
1753,Liquid Entertainment,"Strategy, Real-Time",Battle Realms: Winter of the Wolf,PC,"Ubisoft, Crave",2002-11-11,2002-11-21,7.3,8
1754,Electronic Arts,"Driving/Racing, Simulation",Shox,PlayStation 2,"EA Games, EA Sports Big, Electronic Arts",2002-11-19,2002-11-21,7.9,7.5
1755,Rainbow Studios,"Driving/Racing, Simulation",ATV Offroad Fury 2,PlayStation 2,"SCEA, THQ",2002-11-09,2002-11-21,7,7.6
1756,Bethesda Softworks,Role-Playing,The Elder Scrolls III: Morrowind,"PC,Xbox","Bethesda Softworks, Ubisoft, Mastertronic, Sold Out Software, ak tronic",2002-05-01,2002-11-21,7.5,8.8
1757,Galilea Multimedia,"Adventure, 3D, Third-Person",The Cameron Files: Pharaoh's Curse,PC,"The Adventure Company, DreamCatcher Interactive",2002-10-29,2002-11-21,5.1,6.5
1758,Anchor,"Wrestling, Action, Fighting",WWE Raw,"PC,Xbox","THQ, Kadokawa Shoten",2002-02-11,2002-11-20,5.7,6.3
1759,"Criterion Games, Midway","3D, Action, Fighting",Mortal Kombat: Deadly Alliance,"Game Boy Advance,GameCube,PlayStation 2,Xbox",Midway,2002-11-16,2002-11-20,8.1,8.2
1760,"Criterion Games, Midway","Fighting, 3D, Action",Mortal Kombat: Deadly Alliance,"Game Boy Advance,GameCube,PlayStation 2,Xbox",Midway,2002-11-16,2002-11-20,8.1,8.2
1761,"Criterion Games, Midway","Fighting, 3D, Action",Mortal Kombat: Deadly Alliance,"Game Boy Advance,GameCube,PlayStation 2,Xbox",Midway,2002-11-16,2002-11-20,8.1,8.2
1762,"Torus Games, Namco","Shooter, Third-Person, 3D, Action",Dead to Rights,"Game Boy Advance,GameCube,PC,PlayStation 2,Xbox","Namco, Zoo Digital Publishing, Electronic Arts, Hip Games, Bandai Namco Games",2002-08-19,2002-11-20,7.6,7.2
1763,"Torus Games, Namco","3D, Action, Shooter, Third-Person",Dead to Rights,"Game Boy Advance,GameCube,PC,PlayStation 2,Xbox","Namco, Zoo Digital Publishing, Electronic Arts, Hip Games, Bandai Namco Games",2002-08-19,2002-11-20,7.6,7.2
1764,Papaya Studios,"Sports, Skateboarding/Skating",Whirl Tour,"GameCube,PlayStation 2","VU Games, Crave, Vivendi Games",2002-11-12,2002-11-20,6.5,5.7
1765,Papaya Studios,"Skateboarding/Skating, Sports",Whirl Tour,"GameCube,PlayStation 2","VU Games, Vivendi Games, Crave",2002-11-12,2002-11-20,6.5,5.7
1766,"Hypnotix, Simon & Schuster","Arcade, Golf, Sports",Outlaw Golf,"GameCube,PC,PlayStation 2,Xbox","Simon & Schuster, TDK Mediactive",2002-06-10,2002-11-20,7.1,7.3
1767,"Virtucraft, Rage Software","Sports, Boxing",Rocky (2002),"Game Boy Advance,GameCube,PlayStation 2,Xbox","Ubisoft, Rage Software, Success",2002-11-17,2002-11-19,5.5,7.2
1768,"Vicarious Visions, LucasArts, Raven Software","Shooter, 3D, Action, First-Person",Star Wars Jedi Knight II: Jedi Outcast,"GameCube,Macintosh,PC,Xbox","Activision, LucasArts, Aspyr, CyberFront",2002-03-26,2002-11-19,8.2,8.7
1769,"Vicarious Visions, LucasArts, Raven Software","Action, First-Person, Shooter, 3D",Star Wars Jedi Knight II: Jedi Outcast,"GameCube,Macintosh,PC,Xbox","LucasArts, Activision, Aspyr, CyberFront",2002-03-26,2002-11-19,8.3,8.7
1770,Treyarch,"Simulation, Sports, Team-Based, Hockey",NHL 2K3,"GameCube,PlayStation 2,Xbox",Sega,2002-11-10,2002-11-19,8.8,7.9
1771,"Virtucraft, Rage Software","Sports, Boxing",Rocky (2002),"Game Boy Advance,GameCube,PlayStation 2,Xbox","Rage Software, Ubisoft, Success",2002-11-17,2002-11-19,5.5,7.2
1772,High Voltage Software,"2D, Action, Beat-'Em-Up",Hunter: The Reckoning,"GameCube,Xbox",Interplay,2002-05-21,2002-11-19,7.7,7.8
1773,Treyarch,"Simulation, Sports, Team-Based, Hockey",NHL 2K3,"GameCube,PlayStation 2,Xbox",Sega,2002-11-10,2002-11-19,8.6,7.9
1774,Sandlot,Simulation,Robot Alchemic Drive,PlayStation 2,Enix Corporation,2002-11-04,2002-11-19,7.5,8.3
1775,Digital Extremes,"3D, Action, First-Person, Shooter",Unreal Championship,Xbox,Atari SA,2002-09-24,2002-11-19,8.5,8.3
1776,"Aspyr, Contraband Entertainment",Compilation,Activision Anthology,"Game Boy Advance,PlayStation 2","Aspyr, Activision",2002-11-19,2002-11-19,7.3,7.6
1777,"Exient Entertainment, EA Canada","Simulation, Soccer, Sports, Team-Based",FIFA Soccer 2003,"Game Boy Advance,GameCube,PC,PlayStation,PlayStation 2,Xbox","Electronic Arts, EA Sports",2002-11-02,2002-11-18,8.6,7.9
1778,FASA Studio,Simulation,MechWarrior 4: Mercenaries,PC,"ak tronic, Microsoft Game Studios, Empire Interactive",2002-11-07,2002-11-18,7.8,8.6
1779,"Exient Entertainment, EA Canada","Soccer, Sports, Team-Based, Simulation",FIFA Soccer 2003,"Game Boy Advance,GameCube,PC,PlayStation,PlayStation 2,Xbox","Electronic Arts, EA Sports",2002-11-02,2002-11-18,8.6,7.9
1780,"Exient Entertainment, EA Canada","Sports, Team-Based, Simulation, Soccer",FIFA Soccer 2003,"Game Boy Advance,GameCube,PC,PlayStation,PlayStation 2,Xbox","Electronic Arts, EA Sports",2002-11-02,2002-11-18,8.6,7.9
1781,Sonic Team,Compilation,Sonic Mega Collection (2002),GameCube,Sega,2002-11-10,2002-11-18,7.2,8.3
1782,"Inevitable Entertainment, Lavastorm, 7 Studios, Digital Eclipse","Shooter, Third-Person, 3D, Action",Defender (2002),"GameCube,Mobile,PlayStation 2,Xbox,Xbox 360","Midway, THQ Wireless",2002-10-22,2002-11-18,6.9,6.5
