,developer,genres,name,platforms,publisher,release_date,review_date,score,user_score
1599,"Midway, Point of View","Action, Adventure",NARC,"Arcade Games,PC,PlayStation 2,Xbox","Midway, Zoo Digital Publishing",1905-06-10,2005-03-30,5.6,6.4
1600,"Midway, Point of View","Action, Adventure",NARC,"Arcade Games,PC,PlayStation 2,Xbox","Midway, Zoo Digital Publishing",1905-06-10,2005-03-30,5.6,6.4
1601,"THQ Wireless, Rainbow Studios","Simulation, Driving/Racing",MX vs. ATV Unleashed,"Mobile,PC,PlayStation 2,PlayStation 4,PSP,Xbox","THQ Wireless, THQ, Nordic Games Publishing, THQ Nordic",2005-03-16,2005-03-30,7.7,8.2
1602,"THQ Wireless, Rainbow Studios","Driving/Racing, Simulation",MX vs. ATV Unleashed,"Mobile,PC,PlayStation 2,PlayStation 4,PSP,Xbox","THQ Wireless, THQ, Nordic Games Publishing, THQ Nordic",2005-03-16,2005-03-30,7.7,8.2
1603,Omega Force,"3D, Beat-'Em-Up, Action",Dynasty Warriors 5,"PlayStation 2,Xbox","Koei, Koei Tecmo Games",2005-03-29,2005-03-30,6.8,8.4
1604,"Griptonite Games, Traveller's Tales, Giant Entertainment","Action, Adventure",LEGO Star Wars,"Game Boy Advance,GameCube,Macintosh,PC,PlayStation 2,Xbox","Eidos Interactive, Aspyr",2005-03-29,2005-03-29,7.6,8.3
1605,"Griptonite Games, Traveller's Tales, Giant Entertainment","Adventure, Action",LEGO Star Wars,"Game Boy Advance,GameCube,Macintosh,PC,PlayStation 2,Xbox","Eidos Interactive, Aspyr",2005-03-29,2005-03-29,7.6,8.3
1606,Ubisoft,Simulation,Silent Hunter III,PC,"Evolved Games, Focus Multimedia, Ubisoft, ak tronic, GMX Media",2005-03-15,2005-03-29,8.9,8.9
1607,"Ubisoft Shanghai, Ubisoft Shanghai/Paris, Red Storm Entertainment","Action, Shooter, Tactical, Third-Person",Tom Clancy's Ghost Recon 2,"GameCube,PlayStation 2,Xbox",Ubisoft,2004-11-16,2005-03-29,5.3,8.1
1608,Nex Entertainment,"Role-Playing, Action",Shining Tears,PlayStation 2,Sega,2005-03-22,2005-03-28,6.4,7.7
1609,"Ubisoft, Gameloft, Ubisoft Montreal","Adventure, Action",Tom Clancy's Splinter Cell: Chaos Theory,"3DS,DS,GameCube,Mobile,N-Gage,PC,PlayStation 2,PlayStation 3,Xbox","Ubisoft, Gameloft, Nokia, Focus Multimedia, ak tronic",2005-03-21,2005-03-28,8.6,8.9
1610,"Ubisoft, Gameloft, Ubisoft Montreal","Adventure, Action",Tom Clancy's Splinter Cell: Chaos Theory,"3DS,DS,GameCube,Mobile,N-Gage,PC,PlayStation 2,PlayStation 3,Xbox","Ubisoft, Gameloft, Nokia, ak tronic, Focus Multimedia",2005-03-21,2005-03-28,8.6,8.9
1611,"Ubisoft, Gameloft, Ubisoft Montreal","Adventure, Action",Tom Clancy's Splinter Cell: Chaos Theory,"3DS,DS,GameCube,Mobile,N-Gage,PC,PlayStation 2,PlayStation 3,Xbox","Ubisoft, Gameloft, Nokia, Focus Multimedia, ak tronic",2005-03-21,2005-03-28,7.1,8.9
1612,Opus,"Action, Adventure",Red Ninja: End of Honor,"PlayStation 2,Xbox",VU Games,2005-03-29,2005-03-28,5.4,6.3
1613,Opus,"Adventure, Action",Red Ninja: End of Honor,"PlayStation 2,Xbox",VU Games,2005-03-29,2005-03-28,5.4,6.3
1614,"Ubisoft Casablanca, Ubisoft Montpellier, DC Studios, Gameloft, Ubisoft","Action, 3D, Platformer",Rayman 2: The Great Escape,"3DS,Dreamcast,DS,iOS (iPhone/iPad),Nintendo 64,PC,PlayStation,PlayStation 2","Ubisoft, Tec Toy, Gameloft, ak tronic",1999-11-05,2005-03-28,6,8.2
1615,"Ubisoft, Gameloft, Ubisoft Montreal","Action, Adventure",Tom Clancy's Splinter Cell: Chaos Theory,"3DS,DS,GameCube,Mobile,N-Gage,PC,PlayStation 2,PlayStation 3,Xbox","Ubisoft, Gameloft, Nokia, ak tronic, Focus Multimedia",2005-03-21,2005-03-28,8.6,8.9
1616,Free Radical Design,"Action, First-Person, Shooter, 3D",TimeSplitters: Future Perfect,"GameCube,PlayStation 2,Xbox","Electronic Arts, EA Games",2005-03-21,2005-03-28,7.6,8.9
1617,"Velez & Dubail, Sorrent, Reflections Interactive","Adventure, Action",DRIV3R,"Game Boy Advance,Mobile,PC,PlayStation 2,Xbox","Atari SA, Sorrent, Unique Games, Focus Multimedia",2004-06-21,2005-03-28,3.8,5.9
1618,GameHouse,Puzzle,Pop & Drop,Mobile,Sony Pictures Mobile,2004-11-10,2005-03-28,6.2,
1619,Superscape,"Action, Fighting, 2D",Fight Club (2005),Mobile,Superscape,2005-01-26,2005-03-28,4.4,
1620,Darkworks,"Adventure, Survival, 3D, Action",Cold Fear,"PC,PlayStation 2,Xbox",Ubisoft,2005-03-15,2005-03-25,6.9,7.8
1621,Darkworks,"Action, Adventure, Survival, 3D",Cold Fear,"PC,PlayStation 2,Xbox",Ubisoft,2005-03-15,2005-03-25,7.2,7.8
1622,Microsoft Game Studios Japan,"3D, Action, Shooter, Third-Person",Phantom Dust (2005),Xbox,"Majesco Games, Microsoft Game Studios",2005-03-15,2005-03-25,8.5,8.8
1623,"Sensory Sweep, EA Sports, Electronic Arts, I-Play, Headgate, EA Canada","Simulation, Golf, Sports",Tiger Woods PGA Tour 2005,"DS,GameCube,Macintosh,Mobile,PC,PlayStation 2,PSP,Xbox","EA Sports, Electronic Arts, EA Games, Aspyr",2004-09-20,2005-03-24,8.2,8.5
1624,"5TH Cell, Pandemic Studios","Strategy, Real-Time",Full Spectrum Warrior,"Mobile,PC,PlayStation 2,Xbox","THQ Wireless, ak tronic, THQ, Focus Multimedia, MediaQuest, Nordic Games Publishing, Sega, SCEE, SCEA, Microsoft Game Studios",2004-06-01,2005-03-24,7.5,8.1
1625,EA Tiburon,"Football (American), Sports, Team-Based, Arcade",NFL Street 2 Unleashed,PSP,EA Sports Big,2005-03-21,2005-03-24,7.2,8.1
1626,"Sims, SCEA","Action, 3D, Platformer",Ape Escape: On the Loose,PSP,"SCEA, SCEE, SCEI, SCE Korea, SCE Australia",2005-03-22,2005-03-24,7.3,7.7
1627,GenPlay,Puzzle,Stack'um,Mobile,Namco,2004-11-16,2005-03-24,5.5,
1628,Konami,Card Game,Metal Gear Acid,PSP,Konami,2005-03-22,2005-03-23,8.2,8.1
1629,Konami Computer Entertainment Hawaii,"Fighting, 3D, Action",TMNT: Mutant Melee,"GameCube,PC,PlayStation 2,Xbox",Konami,2005-03-15,2005-03-23,4.3,6.2
1630,Konami Computer Entertainment Hawaii,"3D, Action, Fighting",TMNT: Mutant Melee,"GameCube,PC,PlayStation 2,Xbox",Konami,2005-03-15,2005-03-23,4.3,6.2
1631,Sony Online Entertainment,"Role-Playing, Action",Untold Legends: Brotherhood of the Blade,PSP,"Sony Online Entertainment, Konami, Activision",2005-03-22,2005-03-23,6.9,7.8
1632,"Arika, U.S. Gold, Bandai Namco Games, Namco, Atari Corporation, Nintendo, Probe Software, Namco Bandai Games","Action, 2D, Shoot-'Em-Up",Xevious,"3DS,Amstrad CPC,Android,Arcade Games,Atari 7800,Commodore 64,Famicom Disk System,Game Boy Advance,Mobile,NEC PC98,NES,Sharp X1,Sinclair ZX81/Spectrum,Xbox 360","Nintendo, Bandai Namco Games, U.S. Gold, Atari, Namco, Atari Corporation, Enix Corporation, Namco Bandai Games, Bandai, Dempa Shinbunsha, Microsoft",1983-02-01,2005-03-23,7.3,6.7
1633,Taniko,Compilation,Retro Atari Classics,DS,Atari SA,2005-03-16,2005-03-23,4.5,5.8
1634,KCEJ,"Action, Fighting, 2D",Rave Master: Special Attack Force!,Game Boy Advance,Konami,2005-03-08,2005-03-23,6.4,8.1
1635,Grind Games,Trivia/Board Game,Grind Street Domino,Mobile,Grind Games,2005-10-01,2005-03-23,6.2,8.9
1636,Square Enix,"Role-Playing, Action",Musashi: Samurai Legend,PlayStation 2,"Square Enix, Atari SA",2005-03-15,2005-03-22,7,8.1
1637,HB Studios Multimedia,"Team-Based, Sports",Rugby 2005,"PlayStation 2,Xbox",EA Sports,2005-03-08,2005-03-22,7.1,8
1638,HB Studios Multimedia,"Sports, Team-Based",Rugby 2005,"PlayStation 2,Xbox",EA Sports,2005-03-08,2005-03-22,7.1,8
1639,NuClearVision,"3D, Action, First-Person, Shooter",Psychotoxic,PC,Whiptail Interactive,2005-02-25,2005-03-22,4.1,4.7
1640,989 Sports,"Team-Based, Basketball, Simulation, Sports",NBA,PSP,SCEA,2005-03-16,2005-03-22,5.5,6.7
1641,Free Radical Design,"First-Person, Shooter, 3D, Action",TimeSplitters: Future Perfect,"GameCube,PlayStation 2,Xbox","Electronic Arts, EA Games",2005-03-21,2005-03-22,8.1,8.9
1642,Free Radical Design,"3D, Action, First-Person, Shooter",TimeSplitters: Future Perfect,"GameCube,PlayStation 2,Xbox","Electronic Arts, EA Games",2005-03-21,2005-03-22,8.1,8.9
1643,Square Enix,"Action, Role-Playing",Musashi: Mobile Samurai,Mobile,Square Enix,2005-04-08,2005-03-21,7.3,8.1
1644,Gearbox Software,"3D, Action, First-Person, Shooter",Brothers in Arms: Road to Hill 30,"Macintosh,PC,PlayStation 2,Wii,Xbox","Feral Interactive, Ubisoft, Livedoor, ak tronic",2005-02-15,2005-03-21,7.6,8.7
1645,Eugen Systems,"Strategy, Real-Time",Act of War: Direct Action,PC,"Atari SA, Mastertronic, GamersGate, Sold Out Software",2005-03-15,2005-03-21,8.5,8.6
1646,"SCE Santa Monica, Bluepoint Games","Adventure, Action",God of War (2005),"PlayStation 2,PlayStation 3","Capcom, SCEI, SCEA, SCEE, SCE Australia, Sony Interactive Entertainment",2005-03-22,2005-03-21,9.3,9.4
1647,Studio Liverpool,"Driving/Racing, Arcade",Wipeout Pure,PSP,"SCEA, SCEE, SCEI, SCE Australia",2005-03-16,2005-03-18,8.8,8.6
1648,Gearbox Software,"First-Person, Shooter, 3D, Action",Brothers in Arms: Road to Hill 30,"Macintosh,PC,PlayStation 2,Wii,Xbox","Feral Interactive, Ubisoft, ak tronic, Livedoor",2005-02-15,2005-03-18,9,8.7
1649,Incognito Inc.,Simulation,Twisted Metal: Head-On,PSP,"SCEE, SCEA",2005-03-24,2005-03-18,8.5,8.5
1650,Namco,"Arcade, Driving/Racing",Ridge Racer,PSP,"SCEE, Bandai Namco Games, Namco",2005-03-22,2005-03-18,8.3,8.7
1651,SCEE,"Sports, Team-Based, Simulation, Soccer",World Tour Soccer,PSP,"SCEE, SCEA",2005-03-14,2005-03-18,7.6,7.6
1652,"Overloaded, Playlogic","2D, Action, Shoot-'Em-Up",Xyanide,"Mobile,Xbox","Overloaded, Playlogic",2006-08-15,2005-03-18,8.1,7.2
1653,Team Fusion,"Driving/Racing, Simulation",Need for Speed Underground Rivals,PSP,"EA Games, Electronic Arts",2005-03-14,2005-03-17,7.9,8.1
1654,Capcom,"2D, Action, Fighting",Darkstalkers Chronicle: The Chaos Tower,PSP,Capcom,2005-03-24,2005-03-17,8.1,8.1
1655,Rebellion,"Shooter, 3D, Action, First-Person",Judge Dredd: Dredd VS Death,"GameCube,PC,PlayStation 2,Xbox","Evolved Games, Sierra Entertainment, Rebellion, Sold Out Software",2005-02-24,2005-03-17,5.6,6.1
1656,Rebellion,"First-Person, Shooter, 3D, Action",Judge Dredd: Dredd VS Death,"GameCube,PC,PlayStation 2,Xbox","Sierra Entertainment, Evolved Games, Rebellion, Sold Out Software",2005-02-24,2005-03-17,5.6,6.1
1657,Rebellion,"Action, First-Person, Shooter, 3D",Judge Dredd: Dredd VS Death,"GameCube,PC,PlayStation 2,Xbox","Evolved Games, Sierra Entertainment, Rebellion, Sold Out Software",2005-02-24,2005-03-17,5.6,6.1
1658,Page 44 Studios,"Team-Based, Hockey, Simulation, Sports",Gretzky NHL,PSP,SCEA,2005-03-14,2005-03-17,6,6.5
1659,Rebellion,"First-Person, Shooter, 3D, Action",Judge Dredd: Dredd VS Death,"GameCube,PC,PlayStation 2,Xbox","Sierra Entertainment, Evolved Games, Sold Out Software, Rebellion",2005-02-24,2005-03-17,5.6,6.1
1660,"Vicarious Visions, Neversoft Entertainment, Shaba Games","Sports, Skateboarding/Skating",Tony Hawk's Underground 2 Remix,"Game Boy Advance,GameCube,Mobile,PC,PlayStation 2,PSP,Xbox","Activision, Jamdat Mobile, ak tronic",2004-10-04,2005-03-16,8.5,8.4
1661,Treyarch,"Action, Adventure",Spider-Man 2,"GameCube,PlayStation 2,Xbox","Activision, Taito Corporation",2004-06-28,2005-03-16,6.9,7.7
1662,Sega,Party/Minigame,Super Monkey Ball Deluxe,"PlayStation 2,Xbox",Sega,2005-03-15,2005-03-15,7.9,7.9
1663,Sega,Party/Minigame,Super Monkey Ball Deluxe,"PlayStation 2,Xbox",Sega,2005-03-15,2005-03-15,7.9,7.9
1664,Atomic Planet Entertainment,Compilation,Mega Man Anniversary Collection,"GameCube,PlayStation 2,Xbox",Capcom,2004-06-22,2005-03-14,8.4,8.7
1665,Nintendo,"2D, Platformer, Action",Yoshi Touch & Go,DS,"Nintendo, iQue",2005-03-14,2005-03-11,7.2,7.5
1666,Ambrella,"Driving/Racing, Arcade",Pokemon Dash,DS,Nintendo,2005-03-14,2005-03-11,5.2,5.1
1667,Wargaming.net,"Turn-Based, Strategy",Domination (2005),PC,DreamCatcher Interactive,2005-03-03,2005-03-11,7.1,6.6
1668,989 Sports,"Simulation, Sports, Team-Based, Baseball",MLB 2006,PlayStation 2,SCEA,2005-03-08,2005-03-11,8.6,8.1
1669,"Nintendo EAD Tokyo , Nintendo","2D, Platformer, Action",Donkey Kong Jungle Beat,"GameCube,Wii",Nintendo,2005-03-14,2005-03-11,7,8.1
1670,KCEJ,"Action, Adventure","Shonen Jump's Shaman King: Legacy of the Spirits, Sprinting Wolf",Game Boy Advance,Konami,2005-02-08,2005-03-10,6,7.5
1671,KCEJ,"Adventure, Action","Shonen Jump's Shaman King: Legacy of the Spirits, Soaring Hawk",Game Boy Advance,Konami,2005-02-08,2005-03-10,6,7.7
1672,Mirage Interactive,"Action, First-Person, Shooter, 3D",Mortyr 2,PC,"Hip Games, Redback Sales",2005-03-04,2005-03-10,6.1,5.5
1673,Omega Force,"Action, 3D, Fighting",Dynasty Warriors,PlayStation,Koei,1997-06-30,2005-03-10,6.9,7.5
1674,Mithis/HD Interactive,"Strategy, Real-Time",Nexus: The Jupiter Incident,PC,HD Interactive,2005-02-24,2005-03-09,8.3,8.6
1675,Irrational Games,Role-Playing,Freedom Force vs The 3rd Reich,PC,"VU Games, Sierra Entertainment, 2K Games",2005-03-08,2005-03-09,8.7,8.3
1676,Now Production,Action,Klonoa 2: Dream Champ Tournament,Game Boy Advance,"Bandai Namco Games, Namco",2005-02-23,2005-03-08,7.6,8.4
1677,Blue Byte,"Strategy, Management",Heritage of Kings: The Settlers,PC,"Ubisoft, ak tronic, Focus Multimedia",2005-02-24,2005-03-07,6.4,7.4
1678,ImaginEngine,Gambling,World Poker Championship (2004),PC,ValuSoft,2004-06-25,2005-03-07,2.2,3.1
1679,Gearbox Software,"3D, Action, First-Person, Shooter",Brothers in Arms: Road to Hill 30,"Macintosh,PC,PlayStation 2,Wii,Xbox","Feral Interactive, Ubisoft, ak tronic, Livedoor",2005-02-15,2005-03-07,9.2,8.7
1680,Sorrent,"Shooter, Action, 2D",Inuyasha (2005),Mobile,"Sorrent, Bandai",2005-02-28,2005-03-04,6.6,7.8
1681,Q Entertainment,"Matching/Stacking, Puzzle",Lumines,PSP,"Bandai, Ubisoft",2005-03-22,2005-03-04,9,8.7
1682,Babylon Software,"Driving/Racing, Simulation",Top Gear RPM Tuning,"PlayStation 2,Xbox","Wanadoo, Kemco, Ubisoft",2005-02-16,2005-03-04,4.9,5.2
1683,BestDirection,"Sports, Bowling",300 Bowl (2004),Mobile,BestDirection,2004-09-30,2005-03-03,6.5,8.3
1684,Team 17,"Strategy, Turn-Based",Worms 3D,"GameCube,Macintosh,PC,PlayStation 2,Xbox","Sega, Acclaim, Feral Interactive",2004-03-11,2005-03-03,7.1,7.8
1685,"Orbital Media, Inc.","Driving/Racing, Arcade",Racing Gears Advance,Game Boy Advance,"Orbital Media, Inc., Zoo Digital Publishing",2005-02-08,2005-03-03,8.5,8.5
1686,Rare Ltd.,Puzzle,It's Mr Pants,"Game Boy Advance,Mobile","THQ, In-Fusio",2005-03-01,2005-03-03,6.6,6.6
1687,Yager,"Third-Person, 3D, Action, Shooter, Team-Based",Aerial Strike: The Yager Missions,PC,DreamCatcher Interactive,2005-02-04,2005-03-03,6.3,7.2
1688,"Midway, JGI Entertainment","3D, Action, Fighting",Mortal Kombat: Deception,"GameCube,PlayStation 2,PSP,Xbox",Midway,2004-10-04,2005-03-02,8.3,8.6
1689,Kush Games,"Baseball, Simulation, Sports, Team-Based",Major League Baseball 2K5,"PlayStation 2,Xbox","Take-Two Interactive, 2K Sports",2005-02-23,2005-03-02,8.4,8.4
1690,Kush Games,"Baseball, Simulation, Sports, Team-Based",Major League Baseball 2K5,"PlayStation 2,Xbox","Take-Two Interactive, 2K Sports",2005-02-23,2005-03-02,8.4,8.4
1691,Pocket Panic!,"2D, Action, Platformer",Nano Kid,Mobile,Pocket Panic!,1905-06-26,2005-03-02,7.8,9.2
1692,Glu Mobile,Puzzle,Zuma (2005),Mobile,"Glu Mobile, Sorrent",2005-03-16,2005-03-02,8.2,7.8
1693,Digital Chocolate,Puzzle,Mobile League WordJong,Mobile,Digital Chocolate,2005-02-28,2005-03-01,8.2,6.2
1694,EA Sports,"Boxing, Sports",Fight Night Round 2,"GameCube,PlayStation 2,Xbox",EA Sports,2005-02-28,2005-03-01,8.9,8.9
1695,EA Sports,"Boxing, Sports",Fight Night Round 2,"GameCube,PlayStation 2,Xbox",EA Sports,2005-02-28,2005-03-01,8.9,8.9
1696,EA Sports,"Sports, Boxing",Fight Night Round 2,"GameCube,PlayStation 2,Xbox",EA Sports,2005-02-28,2005-03-01,8.9,8.9
1697,EA Sports,"Baseball, Simulation, Sports, Team-Based",MVP Baseball 2005,"GameCube,PC,PlayStation 2,Xbox",EA Sports,2005-02-22,2005-03-01,8.7,8.8
1698,Koei,"Real-Time, Strategy",Kessen III,PlayStation 2,"Koei, SCEA, Koei Tecmo Games",2005-02-22,2005-02-28,7.4,8.4
1699,Capcom,"Action, Adventure",Devil May Cry 3: Dante's Awakening,PlayStation 2,Capcom,2005-03-01,2005-02-28,8.6,9.1
1700,"Griptonite Games, Maxis, Aspyr, Electronic Arts, EA Mobile",Simulation,The Sims 2,"DS,Game Boy Advance,GameCube,Macintosh,PC,PlayStation 2,PSP,Windows Mobile,Xbox","Electronic Arts, Aspyr, EA Games, EA Mobile",2004-09-14,2005-02-28,7.9,8.4
1701,Jamdat Mobile,"Bowling, Sports",Jamdat Bowling 3D,Mobile,Jamdat Mobile,2005-02-04,2005-02-27,6.5,6
1702,EA Sports,"Baseball, Simulation, Sports, Team-Based",MVP Baseball 2005,"GameCube,PC,PlayStation 2,Xbox",EA Sports,2005-02-22,2005-02-25,8.9,8.8
1703,EA Sports,"Team-Based, Baseball, Simulation, Sports",MVP Baseball 2005,"GameCube,PC,PlayStation 2,Xbox",EA Sports,2005-02-22,2005-02-25,8.8,8.8
1704,EA Sports,"Simulation, Sports, Team-Based, Baseball",MVP Baseball 2005,"GameCube,PC,PlayStation 2,Xbox",EA Sports,2005-02-22,2005-02-25,8.9,8.8
1705,Digital Chocolate,"Sports, Team-Based, Basketball, Simulation",NCAA Hoops 2005,Mobile,Digital Chocolate,2005-02-07,2005-02-25,7.4,5.7
1706,LucasArts,"Shooter, 3D, Action, First-Person",Star Wars: Republic Commando,"PC,Xbox","LucasArts, Electronic Arts, Activision",2005-02-28,2005-02-25,8.7,8.9
1707,LucasArts,"3D, Action, First-Person, Shooter",Star Wars: Republic Commando,"PC,Xbox","LucasArts, Activision, Electronic Arts",2005-02-28,2005-02-25,8.7,8.9
1708,KCET,"Sports, Team-Based, Simulation, Soccer",World Soccer Winning Eleven 8 International,"PC,PlayStation 2,Xbox",Konami,2005-02-01,2005-02-24,8.7,8.9
1709,Superscape,"Third-Person, Adventure",The Incredibles 3D,Mobile,Disney Mobile Studios,2005-04-08,2005-02-24,7.9,
1710,PolygonSheep,Puzzle,Mind Games Volume 1,Mobile,PolygonSheep,2003-07-02,2005-02-24,5.1,5.5
1711,Namco,"Fighting, 3D, Action",Tekken 5,"Arcade Games,PlayStation 2",Namco,2004-12-01,2005-02-24,9.2,9
1712,"Nixxes Software, Crystal Dynamics","First-Person, Shooter, 3D, Action",Project: Snowblind,"PC,PlayStation 2,Xbox","Eidos Interactive, Mastertronic, Sold Out Software",2005-02-22,2005-02-23,8.3,8
1713,"Nixxes Software, Crystal Dynamics","First-Person, Shooter, 3D, Action",Project: Snowblind,"PC,PlayStation 2,Xbox","Eidos Interactive, Sold Out Software, Mastertronic",2005-02-22,2005-02-23,8.3,8
1714,EA Canada,"Team-Based, Arcade, Soccer, Sports",FIFA Street,"GameCube,PlayStation 2,Xbox",EA Sports Big,2005-02-22,2005-02-23,6.7,7.9
1715,EA Canada,"Sports, Team-Based, Arcade, Soccer",FIFA Street,"GameCube,PlayStation 2,Xbox",EA Sports Big,2005-02-22,2005-02-23,6.5,7.9
1716,EA Canada,"Arcade, Soccer, Sports, Team-Based",FIFA Street,"GameCube,PlayStation 2,Xbox",EA Sports Big,2005-02-22,2005-02-23,6.7,7.9
1717,Lavastorm,"Sports, Team-Based, Arcade, Basketball",NBA All-Star 3-Point Shootout,Mobile,THQ Wireless,2005-02-23,2005-02-23,7.4,8.5
1718,"Warner Bros. Interactive Entertainment, Bits Studios","Action, Adventure",Constantine,"Mobile,PC,PlayStation 2,Xbox","Warner Bros. Interactive Entertainment, SCi, Marvelous, THQ",2005-02-14,2005-02-23,6.4,7.3
1719,"Warner Bros. Interactive Entertainment, Bits Studios","Action, Adventure",Constantine,"Mobile,PC,PlayStation 2,Xbox","Warner Bros. Interactive Entertainment, SCi, Marvelous, THQ",2005-02-14,2005-02-23,6.4,7.3
1720,"Guild Software, Guild Software, Inc.","VR, MMO, Role-Playing",Vendetta Online,"iOS (iPhone/iPad),Macintosh,Ouya,PC","Strategy First, Guild Software, Inc.",2004-11-04,2005-02-23,7.1,7.2
1721,Free Radical Design,"Adventure, Action",Second Sight,"GameCube,PC,PlayStation 2,Xbox",Codemasters,2004-09-21,2005-02-22,7.3,8.1
1722,"Falcom, Konami Software Shanghai","Role-Playing, Action",Ys: The Ark of Napishtim,"PC,PlayStation 2,PSP","Falcom, Xseed Games, Konami",2005-02-22,2005-02-22,7.5,8
1723,Capcom,Compilation,Street Fighter Anniversary Collection,"PlayStation 2,Xbox",Capcom,2004-08-31,2005-02-22,8.2,8.7
1724,Polyphony Digital,"Driving/Racing, Simulation",Gran Turismo 4,PlayStation 2,"SCEA, SCEE, SCEI",2005-02-22,2005-02-22,8.9,9
1725,SystemSoft,"Strategy, Turn-Based",Dai Senryaku VII: Modern Military Tactics,Xbox,Kemco,2005-02-16,2005-02-22,8,8.2
1726,Superscape,"3D, Team-Based, Action, First-Person, Shooter",S.W.A.T. the Movie: 3D Game,Mobile,Sony Pictures Mobile,2005-02-04,2005-02-18,6.4,6.1
1727,Mercury Steam,"Adventure, Action",Scrapland,"PC,Xbox","Deep Silver, Enlight Software",2004-11-04,2005-02-18,7.6,7.5
1728,Human Soft,"Simulation, Flight",Ace Combat Advance,Game Boy Advance,"Namco, Atari SA",2005-02-23,2005-02-17,5.6,6.1
1729,Mist Land,"Strategy, Real-Time",Cops 2170: The Power of Law,PC,"Strategy First, DreamCatcher Interactive",2005-01-27,2005-02-16,4.2,4.9
1730,EA Tiburon,"Driving/Racing, Simulation",NASCAR SimRacing,"GameCube,PC,PlayStation 2,Xbox",EA Games,2004-08-31,2005-02-16,8.5,8.3
1731,"M7 Networks, Airborne",Trivia/Board Game,BuzzTime Trivia,Mobile,Airborne,2003-07-08,2005-02-16,5.1,7.7
1732,"K2 LLC, From Software","Action, Adventure",Tenchu: Fatal Shadows,"PlayStation 2,PSP","Sega, From Software",2005-02-15,2005-02-15,6.4,7.6
1733,"Danger, Inc.","Action, Platformer, 2D",Bob,Mobile,"Danger, Inc.",2004-07-24,2005-02-15,6.9,6.4
1734,KCET,"Action, Adventure",NanoBreaker,PlayStation 2,Konami,2005-02-15,2005-02-15,5.5,6.4
1735,GenPlay,Gambling,Optimal Video Poker,Mobile,GenPlay,2005-03-09,2005-02-14,7.4,8.7
1736,I-Play,"Driving/Racing, Arcade",2 Fast 2 Furious,Mobile,I-Play,2004-12-11,2005-02-14,6.3,7.3
1737,Monolith Soft,Role-Playing,Xenosaga Episode II: Jenseits von Gut und Bose,PlayStation 2,"Namco, SCEE, SCE Australia",2005-02-15,2005-02-11,7.8,8.3
1738,SNK Playmore,Compilation,The King of Fighters 02/03,"PlayStation 2,Xbox",SNK Playmore,2005-02-08,2005-02-11,8,8.5
1739,Intelligent Systems,Puzzle,WarioWare: Touched!,DS,"Nintendo, iQue",2005-02-14,2005-02-11,7.2,8.3
1740,Touchdown Entertainment,"Shooter, 3D, Action, First-Person",Chicago Enforcer,Xbox,Kemco,2005-02-23,2005-02-11,2.7,3.6
1741,Atari SA,Puzzle,Simon (2005),Mobile,Sorrent,2005-02-04,2005-02-11,6.2,7
1742,EA Sports Big,"Snowboarding/Skiing, Sports",SSX Out of Bounds,N-Gage,Nokia,2005-01-24,2005-02-11,6.9,6.9
1743,Traveller's Tales,"Action, 3D, Platformer",Crash Twinsanity,"PlayStation 2,Xbox",VU Games,2004-09-21,2005-02-11,7.1,7.6
1744,"Bally Midway, Backbone Entertainment, Digital Eclipse",Action,Root Beer Tapper,"Arcade Games,Colecovision,Mobile,Xbox 360","Bally Midway, Coleco, THQ Wireless, Midway",1905-06-06,2005-02-10,7.5,7.1
1745,G-mode,Puzzle,Topolon,Mobile,G-mode,1905-06-27,2005-02-10,8.5,8.6
1746,Superscape,"Action, Role-Playing",Kingdom Hearts (2005),Mobile,Disney Mobile Studios,2005-02-04,2005-02-09,6.2,6.7
1747,"Digital Chocolate, Sumea",Action,Johnny Crash,"iOS (iPhone/iPad),Mobile",Digital Chocolate,2005-03-16,2005-02-09,8.3,8.5
1748,Indiagames,"Action, Platformer, 2D",Son of the Mask,Mobile,Indiagames,2005-02-01,2005-02-09,7.2,6.1
1749,,,Spider-Man 2 3D: NY Rooftops,Mobile,,2004-09-20,2005-02-09,4.9,6.4
1750,Snowblind Studios,"Role-Playing, Action",Champions: Return to Arms,PlayStation 2,Sony Online Entertainment,2005-02-07,2005-02-08,7.8,8.5
1751,EA Canada,"Basketball, Sports, Team-Based, Arcade",NBA Street V3,"GameCube,PlayStation 2,Xbox",EA Sports Big,2005-02-08,2005-02-08,9.1,9
1752,EA Canada,"Sports, Team-Based, Arcade, Basketball",NBA Street V3,"GameCube,PlayStation 2,Xbox",EA Sports Big,2005-02-08,2005-02-08,9.1,9
1753,EA Canada,"Team-Based, Arcade, Basketball, Sports",NBA Street V3,"GameCube,PlayStation 2,Xbox",EA Sports Big,2005-02-08,2005-02-08,9.1,9
1754,Centerscore,Puzzle,Amy's Hangman,Mobile,Centerscore,2005-01-05,2005-02-08,8.2,7.1
1755,Sports Interactive,"Sports, Team-Based, Management, Soccer",Worldwide Soccer Manager 2005,PC,"Sega, Mastertronic",2004-12-07,2005-02-08,8.6,9
1756,Namco,"Shooter, Third-Person, 3D, Action",Star Fox: Assault,GameCube,Nintendo,2005-02-14,2005-02-07,7.3,8.1
