,developer,genres,name,platforms,publisher,release_date,review_date,score,user_score
1707,Flight-Plan,"Action, Role-Playing",Summon Night: Swordcraft Story 2,Game Boy Advance,"Banpresto, ATLUS",2006-10-17,2007-01-08,7.3,8.7
1708,Blitz Games,Music/Rhythm,Karaoke Revolution Presents: American Idol,PlayStation 2,Konami,2007-01-02,2007-01-05,7.3,7.7
1709,"Den McDowell, SimBin","Driving/Racing, Simulation",RACE: The WTCC Game,"iOS (iPhone/iPad),PC","Den McDowell, Eidos Interactive, SimBin, Viva Media, LLC",2006-11-24,2007-01-05,8.8,7.9
1710,"Nintendo, Intelligent Systems","Team-Based, Arcade, Baseball, Sports",Baseball,"Arcade Games,e-Reader,Famicom Disk System,Game Boy,NES",Nintendo,1905-06-06,2007-01-04,4.2,6.5
1711,Leviathan Games,Trivia/Board Game,Online Chess Kingdoms,PSP,Konami,2006-11-28,2007-01-03,6.4,6.5
1712,Paradigm Entertainment,Simulation,BattleZone (2006),PSP,Atari SA,2006-11-06,2007-01-03,6.5,6.7
1713,Nintendo,"Action, Platformer, 2D",Super Mario Bros.,"Arcade Games,Famicom Disk System,Game Boy Advance,NES,Nintendo Switch","Nintendo, Playtronic, Hamster",1985-10-18,2007-01-02,8.3,8.9
1714,"Namco, Bandai Namco Games","Action, Arcade",New Rally-X,"Arcade Games,Mobile,Xbox 360","Namco, Bandai Namco Games, Namco Bandai Games",2005-09-01,2007-01-02,4.7,4.9
1715,Liquid Entertainment,Simulation,Desperate Housewives: The Game,PC,Buena Vista Games,2006-10-06,2007-01-02,6.5,6.2
1716,Sports Interactive,"Soccer, Sports, Team-Based, Management",Worldwide Soccer Manager 2007,"Macintosh,PC","Sports Interactive, Sega",2006-10-20,2006-12-22,8.3,8.7
1717,Sports Interactive,"Sports, Team-Based, Management, Soccer",Worldwide Soccer Manager 2007,"Macintosh,PC","Sports Interactive, Sega",2006-10-20,2006-12-22,8.1,8.7
1718,Stainless Games,Simulation,Novadrome,Xbox 360,Buena Vista Games,2006-12-20,2006-12-21,5.6,5.5
1719,Bright Future GmbH,"Team-Based, Management, Soccer, Sports",FIFA Manager 07,PC,Electronic Arts,2006-10-31,2006-12-21,7.3,8.1
1720,"Crytek, Ubisoft Montreal","Shooter, 3D, Action, First-Person",Far Cry,"PC,PlayStation 3,Wii,Xbox,Xbox 360","Ubisoft, Sold Out Software, Frontier Groove, Mastertronic",2004-03-23,2006-12-20,5.5,8.8
1721,"Ubisoft Romania, Ubisoft","Flight, Simulation",Blazing Angels: Squadrons of WWII,"PC,PlayStation 3,Wii,Xbox,Xbox 360","Ubisoft, D3Publisher",2006-03-23,2006-12-20,6.6,7.3
1722,Midway,"Sports, Team-Based, Arcade, Football (American)",Blitz: The League,"PlayStation 2,PSP,Xbox,Xbox 360",Midway,2005-10-17,2006-12-20,6.1,8.4
1723,"Ubisoft Casablanca, Ubisoft Montreal","Adventure, Open-World, 3D, Action",Star Wars: Lethal Alliance,"DS,PSP",Ubisoft,2006-12-07,2006-12-20,7.2,7.2
1724,Ubisoft Shanghai,"Shooter, 3D, Action, First-Person",Brothers in Arms: D-Day,PSP,Ubisoft,2006-12-05,2006-12-20,5.9,7.4
1725,Torus Games,"Action, 2D, Platformer",Spider-Man: Battle for New York,"DS,Game Boy Advance",Activision,2006-11-14,2006-12-20,4,6.9
1726,Torus Games,"Action, 2D, Platformer",Spider-Man: Battle for New York,"DS,Game Boy Advance",Activision,2006-11-14,2006-12-20,7,6.9
1727,Inter State,"Shoot-'Em-Up, Action, 2D",Super Star Soldier,TurboGrafx-16,"Hudson, Konami, NEC, Hudson Soft",1905-06-13,2006-12-20,6.2,7.5
1728,"Ritual Entertainment, Rebellion","First-Person, Shooter, Tactical, Action",Delta Force: Black Hawk Down - Team Sabre,"PC,PlayStation 2","NovaLogic, MicroMouse, Ubisoft",2004-01-20,2006-12-20,4.5,7.5
1729,"Nintendo, Coleco, Atari","2D, Platformer, Action",Donkey Kong Jr.,"Arcade Games,Atari 2600,Atari 7800,Atari 8-bit,BBC Micro,Colecovision,e-Reader,Famicom Disk System,Intellivision,NES","Nintendo, Falcon, Coleco, Atari, Atari Corporation",1905-06-04,2006-12-20,4.9,7.6
1730,Paradox Development Studio,"Real-Time, Strategy",Victoria: Revolutions,PC,"GamersGate, CyberFront",2006-08-17,2006-12-20,5.3,7.7
1731,Mad Doc Software,Simulation,Star Trek: Legacy,"PC,Xbox 360","Ubisoft, Bethesda Softworks",2006-12-05,2006-12-19,7.2,6.9
1732,"M2, Treasure, Sega, Backbone Entertainment","Shoot-'Em-Up, Action, 2D",Gunstar Heroes,"3DS,GameGear,Genesis,iOS (iPhone/iPad),PC,PlayStation 3,Xbox 360","Sega, Nintendo, Tec Toy, Samsung, Sega Europe",1993-09-09,2006-12-19,8.1,8.7
1733,Hudson,"Puzzle, Action",Bomberman Land Touch!,DS,"ATLUS, Nintendo, Hudson Entertainment, Rising Star Games",2006-11-07,2006-12-19,8.1,8.1
1734,Compile,Pinball,Alien Crush,"Arcade Games,PSP,TurboGrafx-16","NEC Interchannel, Hudson Entertainment, Turbo Technologies, Inc., Konami, Hudson Soft, Hudson, Naxat Soft",1905-06-10,2006-12-19,7.5,7.8
1735,"Activision, Left Field Productions",Gambling,World Series of Poker: Tournament of Champions,"PC,PlayStation 2,PSP,Wii,Xbox 360",Activision,2006-09-21,2006-12-19,5.2,6.7
1736,"Nintendo, Hudson Soft","Sports, Tennis",Tennis,"Arcade Games,e-Reader,Famicom Disk System,Game Boy,NEC PC88,NES,Sharp X1","Nintendo, Hyundai Electronics, Hudson Soft",1905-06-06,2006-12-19,5,7.1
1737,MumboJumbo,Puzzle,Luxor: The Wrath of Set,PSP,MumboJumbo,2006-11-17,2006-12-19,5.9,7.6
1738,Dark Fox,"Real-Time, Strategy",Silent Heroes,PC,"Paradox Interactive, 1C",2006-09-29,2006-12-19,5.2,6.9
1739,"Grandslam, Sega, Teque Interactive","Shooter, 3D, Action, On-Rails",Space Harrier II,"Amiga,Amstrad CPC,Android,Commodore 64,Genesis,iOS (iPhone/iPad),PC,Sinclair ZX81/Spectrum","Grandslam, Sega, Grandslam Entertainment, Unique, MCM",1989-08-14,2006-12-19,6,7.1
1740,Eutechnyx,"Arcade, Driving/Racing",Pimp My Ride,"PlayStation 2,PSP,Wii,Xbox 360",Activision,2006-11-21,2006-12-18,4.5,4.3
1741,Eutechnyx,"Arcade, Driving/Racing",Pimp My Ride,"PlayStation 2,PSP,Wii,Xbox 360",Activision,2006-11-21,2006-12-18,4.5,4.3
1742,"Sega, Compile, SystemSoft, Laser Soft","Puzzle, Matching/Stacking",Columns,"Arcade Games,FM Towns,GameGear,Genesis,MSX,NEC PC88,PC,Sega Master System,Sharp X68000,TurboGrafx-16","Sega, Telenet Japan, Tec Toy, Samsung, SystemSoft, Laser Soft",1990-06-29,2006-12-18,5.9,7.4
1743,Artificial Mind and Movement,Music/Rhythm,Happy Feet,"DS,Game Boy Advance,GameCube,PC,PlayStation 2,Wii",Midway,2006-11-13,2006-12-18,3.7,4.9
1744,Artificial Mind and Movement,Music/Rhythm,Happy Feet,"DS,Game Boy Advance,GameCube,PC,PlayStation 2,Wii",Midway,2006-11-13,2006-12-18,3.9,4.9
1745,Artificial Mind and Movement,"3D, Action, Platformer",The Ant Bully,"Game Boy Advance,GameCube,PC,PlayStation 2,Wii",Midway,2006-07-24,2006-12-18,3.7,4.4
1746,"Firebrand Games, Eutechnyx","Arcade, Driving/Racing",Cartoon Network Racing,"DS,PlayStation 2",The Game Factory,2006-12-04,2006-12-18,6.3,6.1
1747,"Firebrand Games, Eutechnyx","Driving/Racing, Arcade",Cartoon Network Racing,"DS,PlayStation 2",The Game Factory,2006-12-04,2006-12-18,3.8,6.1
1748,Illwinter Design Group,"Strategy, Turn-Based",Dominions 3: The Awakening,"Linux,Macintosh,PC","Shrapnel Games, Illwinter Design Group",2006-09-29,2006-12-18,8.2,7.9
1749,"Handmark, Retro 64, Squashy Software, Astraware, Escapist Games","2D, Action, Shoot-'Em-Up",Platypus,"BlackBerry,iOS (iPhone/iPad),PC,PSP,Windows Mobile,Xbox 360","Handmark, KISS Ltd., Oberon Media, Funsta, MumboJumbo, Astraware, Microsoft Game Studios",2005-05-24,2006-12-18,6.8,7.6
1750,"Full Fat, Maxis",Simulation,The Sims 2: Pets,"DS,Game Boy Advance,GameCube,PC,PlayStation 2,PSP,Wii","EA Games, Electronic Arts",2006-10-17,2006-12-18,5.6,7.6
1751,Artificial Mind and Movement,Music/Rhythm,Happy Feet,"DS,Game Boy Advance,GameCube,PC,PlayStation 2,Wii",Midway,2006-11-13,2006-12-18,3.5,4.9
1752,Artificial Mind and Movement,Music/Rhythm,Happy Feet,"DS,Game Boy Advance,GameCube,PC,PlayStation 2,Wii",Midway,2006-11-13,2006-12-18,6.1,4.9
1753,Mitchell,"Puzzle, Matching/Stacking",Polarium,"DS,Game Boy Advance","Nintendo, iQue, ATLUS",2005-04-18,2006-12-18,7,7.4
1754,Ubisoft Montreal,"First-Person, Shooter, Tactical, Action",Tom Clancy's Rainbow Six: Vegas,"PC,PlayStation 3,PSP,Xbox 360","Ubisoft, ak tronic",2006-11-20,2006-12-15,8.7,8.8
1755,Konami,Action,Elebits,Wii,Konami,2006-12-12,2006-12-15,7.5,7.7
1756,Konami,Music/Rhythm,Dance Dance Revolution Ultramix 4,Xbox,Konami,2006-11-14,2006-12-15,7,8
1757,"Visual Concepts, 2K Sports","Simulation, Sports, Team-Based, Basketball",College Hoops 2K7,"PlayStation 2,PlayStation 3,Xbox,Xbox 360",2K Sports,2006-11-20,2006-12-15,7,8.1
1758,h.a.n.d. Inc.,"Action, 3D, Fighting",One Piece: Pirates' Carnival,"GameCube,PlayStation 2","Namco Bandai Games, Bandai",2006-09-12,2006-12-15,5.4,7.2
1759,h.a.n.d. Inc.,"3D, Action, Fighting",One Piece: Pirates' Carnival,"GameCube,PlayStation 2","Namco Bandai Games, Bandai",2006-09-12,2006-12-15,5.4,7.2
1760,iEntertainment Network,"Simulation, Flight",Flyboys Squadron,PC,"iEntertainment Network, Matrix Games",2006-09-22,2006-12-15,3.5,3.7
1761,"Nintendo, Tantalus Interactive","Action, Adventure",The Legend of Zelda: Twilight Princess,"GameCube,Wii,Wii U",Nintendo,2006-11-19,2006-12-14,8.9,9.3
1762,Sting,"Strategy, Turn-Based",Yggdra Union: We'll Never Fight Alone,"Game Boy Advance,PSP","ATLUS, Sting, 505 Games",2006-11-21,2006-12-14,8,8.1
1763,"Tecmo, Ntreev Soft","Golf, Sports, Simulation",Super Swing Golf,Wii,"Tecmo, Nintendo",2006-12-12,2006-12-14,6.8,7.7
1764,"Amaze Entertainment, Vivendi Games, Eurocom Entertainment Software","3D, Platformer, Action",Ice Age 2: The Meltdown,"DS,Game Boy Advance,GameCube,PC,PlayStation 2,Wii,Xbox","Sierra Entertainment, Vivendi Games, VU Games",2006-03-14,2006-12-14,7,7.3
1765,"Halfbrick Studios, Blue Tongue Entertainment",Action,Barnyard,"Game Boy Advance,GameCube,PC,PlayStation 2,Wii",THQ,2006-08-01,2006-12-14,7.2,7.4
1766,"Amaze Entertainment, Kaolink, Stormfront Studios","Adventure, Action",Eragon,"DS,Game Boy Advance,Mobile,PC,PlayStation 2,PSP,Xbox,Xbox 360","Sierra Entertainment, Vivendi Universal Games Mobile, Vivendi Games",2006-11-14,2006-12-14,6.3,5.8
1767,"Pseudo Interactive, Deep Fried Entertainment",Simulation,Full Auto 2: Battlelines,"PlayStation 3,PSP","Sega, Sega Europe",2006-12-07,2006-12-13,5.7,6.7
1768,Mad Doc Software,Simulation,Star Trek: Legacy,"PC,Xbox 360","Bethesda Softworks, Ubisoft",2006-12-05,2006-12-13,5.8,6.9
1769,"Wanako Studios, Konami","Shoot-'Em-Up, Action, 2D",Assault Heroes,"PC,PlayStation 3,Xbox 360","Sierra Online, Vivendi Games, Konami",2006-12-13,2006-12-13,7.9,7.8
1770,Blade Interactive,"Driving/Racing, Arcade",Pocket Racers,PSP,Konami,2006-11-14,2006-12-13,3.4,4.9
1771,Sabertooth Games,Card Game,Warhammer: Battle for Atluma,PSP,Namco Bandai Games,2006-11-14,2006-12-13,5.5,6.4
1772,SCEE London Studio,Music/Rhythm,SingStar Rocks!,PlayStation 2,"SCEE, SCEA, SCE Australia",2006-11-14,2006-12-13,7.2,7.6
1773,Pax Softonica,"Team-Based, Arcade, Hockey, Sports",Ice Hockey,"Famicom Disk System,NES",Nintendo,1988-03-01,2006-12-13,7.1,8.1
1774,Ignition Entertainment,Puzzle,Mercury Meltdown,"PlayStation 2,PSP","Ignition Entertainment, SCEI",2006-10-03,2006-12-13,7.2,7.9
1775,"Amaze Entertainment, Kaolink, Stormfront Studios","Action, Adventure",Eragon,"DS,Game Boy Advance,Mobile,PC,PlayStation 2,PSP,Xbox,Xbox 360","Sierra Entertainment, Vivendi Universal Games Mobile, Vivendi Games",2006-11-14,2006-12-13,6.4,5.8
1776,Team Fusion,Compilation,EA Replay,PSP,Electronic Arts,2006-11-14,2006-12-12,5.7,6.7
1777,"Human Soft, Crystal Dynamics, Fathammer, Nixxes Software, Buzz Monkey","Action, Adventure",Tomb Raider: Legend,"DS,Game Boy Advance,GameCube,Mobile,PC,PlayStation 2,PSP,Xbox,Xbox 360","Eidos Interactive, ak tronic, Zoo Corporation, Spike, Square Enix",2006-04-11,2006-12-12,7.6,8.3
1778,"Human Soft, Crystal Dynamics, Fathammer, Nixxes Software, Buzz Monkey","Adventure, Action",Tomb Raider: Legend,"DS,Game Boy Advance,GameCube,Mobile,PC,PlayStation 2,PSP,Xbox,Xbox 360","Eidos Interactive, ak tronic, Zoo Corporation, Spike, Square Enix",2006-04-11,2006-12-12,7,8.3
1779,Artificial Mind and Movement,"Action, Adventure",Teen Titans,"Game Boy Advance,GameCube,PlayStation 2,Xbox",THQ,2005-10-16,2006-12-12,6.6,7.2
1780,"Gameloft, Ubisoft Bulgaria, Visual Impact, Ubisoft Montpellier","3D, Action, Platformer",Rayman Raving Rabbids,"BlackBerry,DS,Game Boy Advance,Macintosh,PC,PlayStation 2,Wii,Xbox 360","Gameloft, Ubisoft",2006-11-14,2006-12-11,7.1,7.8
1781,Banpresto,"Turn-Based, Strategy",Super Robot Taisen: Original Generation 2,Game Boy Advance,"ATLUS, Banpresto",2006-11-14,2006-12-11,8.4,8.9
1782,Digital Eclipse,Compilation,Capcom Classics Collection Volume 2,"PlayStation 2,Xbox",Capcom,2006-11-24,2006-12-11,7.5,7.9
1783,Digital Eclipse,Compilation,Capcom Classics Collection Volume 2,"PlayStation 2,Xbox",Capcom,2006-11-24,2006-12-11,7.5,7.9
1784,"Activision, Cauldron Ltd.","Shooter, 3D, Action, First-Person",The History Channel: Civil War - A Nation Divided,"PC,PlayStation 2,Xbox 360",Activision,2006-11-07,2006-12-11,5.3,6.3
1785,"Activision, Cauldron Ltd.","First-Person, Shooter, 3D, Action",The History Channel: Civil War - A Nation Divided,"PC,PlayStation 2,Xbox 360",Activision,2006-11-07,2006-12-11,5.2,6.3
1786,"Activision, Cauldron Ltd.","Action, First-Person, Shooter, 3D",The History Channel: Civil War - A Nation Divided,"PC,PlayStation 2,Xbox 360",Activision,2006-11-07,2006-12-11,5.5,6.3
1787,"Amaze Entertainment, Kaolink, Stormfront Studios","Adventure, Action",Eragon,"DS,Game Boy Advance,Mobile,PC,PlayStation 2,PSP,Xbox,Xbox 360","Sierra Entertainment, Vivendi Universal Games Mobile, Vivendi Games",2006-11-14,2006-12-11,4.2,5.8
1788,"Amaze Entertainment, Kaolink, Stormfront Studios","Adventure, Action",Eragon,"DS,Game Boy Advance,Mobile,PC,PlayStation 2,PSP,Xbox,Xbox 360","Sierra Entertainment, Vivendi Universal Games Mobile, Vivendi Games",2006-11-14,2006-12-11,4.4,5.8
1789,"Amaze Entertainment, Kaolink, Stormfront Studios","Action, Adventure",Eragon,"DS,Game Boy Advance,Mobile,PC,PlayStation 2,PSP,Xbox,Xbox 360","Sierra Entertainment, Vivendi Universal Games Mobile, Vivendi Games",2006-11-14,2006-12-11,4.4,5.8
1790,"Amaze Entertainment, Kaolink, Stormfront Studios","Action, Adventure",Eragon,"DS,Game Boy Advance,Mobile,PC,PlayStation 2,PSP,Xbox,Xbox 360","Sierra Entertainment, Vivendi Universal Games Mobile, Vivendi Games",2006-11-14,2006-12-11,4.4,5.8
1791,Namco Bandai Games,"Driving/Racing, Arcade",IGPX: Immortal Grand Prix,PlayStation 2,"Bandai, Namco Bandai Games",2006-09-12,2006-12-11,5.9,7.1
1792,Naked Sky Entertainment,"3D, Action, Shooter, Third-Person",RoboBlitz,"PC,Xbox 360","Naked Sky Entertainment, Microsoft Game Studios",2006-11-07,2006-12-08,7,7.6
1793,Naked Sky Entertainment,"Shooter, Third-Person, 3D, Action",RoboBlitz,"PC,Xbox 360","Naked Sky Entertainment, Microsoft Game Studios",2006-11-07,2006-12-08,7,7.6
1794,"Ubisoft Casablanca, Ubisoft Montreal","Open-World, 3D, Action, Adventure",Star Wars: Lethal Alliance,"DS,PSP",Ubisoft,2006-12-07,2006-12-08,7.1,7.2
1795,Backbone Entertainment,"Arcade, Driving/Racing",Sonic Rivals,PSP,Sega,2006-11-16,2006-12-08,6.9,7.5
1796,EA Tiburon,"Puzzle, Action",Superman Returns: Fortress of Solitude,Game Boy Advance,EA Games,2006-11-20,2006-12-08,6,5.6
1797,EA Tiburon,"Action, 2D, Beat-'Em-Up",Superman Returns,"DS,PlayStation 2,Xbox,Xbox 360",EA Games,2006-11-20,2006-12-08,2.3,6.2
1798,"Point of View, Crave",Gambling,World Championship Poker: Featuring Howard Lederer - All In,"PlayStation 2,PSP,Wii,Xbox 360","Crave, Oxygen Interactive, 505 Games",2006-08-29,2006-12-08,5.2,5.4
1799,Taito Corporation,Puzzle,Monster Bomber,DS,"Taito Corporation, Majesco Games, 505 Games, Red Ant Enterprises",2006-11-28,2006-12-08,6.9,6.3
1800,"Activision, Left Field Productions",Gambling,World Series of Poker: Tournament of Champions,"PC,PlayStation 2,PSP,Wii,Xbox 360",Activision,2006-09-21,2006-12-08,5.8,6.7
1801,"Factor 5, Kaneko, Hudson, AI","Action, 2D, Platformer",Bonk's Adventure,"Amiga,Arcade Games,Game Boy,NES,TurboGrafx-16","Hudson, Kaneko, Hudson Soft, NEC, Konami, Hudson Entertainment",1905-06-12,2006-12-08,6.6,7.6
1802,"Shaba Games, Neversoft Entertainment, Page 44 Studios","Sports, Skateboarding/Skating",Tony Hawk's Project 8,"PlayStation 2,PlayStation 3,PSP,Xbox,Xbox 360","Activision, Spike",2006-11-07,2006-12-07,6.6,7.9
1803,"Shaba Games, Neversoft Entertainment, Page 44 Studios","Sports, Skateboarding/Skating",Tony Hawk's Project 8,"PlayStation 2,PlayStation 3,PSP,Xbox,Xbox 360","Activision, Spike",2006-11-07,2006-12-07,6.6,7.9
1804,Telenet Japan,"Golf, Sports, Simulation",Eagle Eye Golf,PlayStation 2,"505 Game Street, Aksys Games, Telenet Japan",2006-10-10,2006-12-07,5.2,6.6
1805,Mechanic Arms,"3D, Action, Fighting",Zatch Bell! Mamodo Fury,"GameCube,PlayStation 2","Namco Bandai Games, Bandai",2006-09-19,2006-12-07,4.8,7.1
1806,Sonic Team,"Arcade, Driving/Racing",Sonic Riders,"GameCube,PC,PlayStation 2,Xbox",Sega,2006-02-21,2006-12-07,6.2,7.6
1807,"Jack of All Games, Milestone S.r.l","Driving/Racing, Simulation",Corvette Evolution GT,"DS,PlayStation 2","Black Bean Games, Jack of All Games, SCEA, Valcon Games",2006-10-11,2006-12-07,6.9,6
1808,Kojima Productions,"Adventure, Action",Metal Gear Solid: Portable Ops,PSP,Konami,2006-12-05,2006-12-06,9,9
1809,EA Chicago,"Boxing, Sports",Fight Night Round 3,"PlayStation 2,PlayStation 3,PSP,Xbox,Xbox 360","EA Sports, Electronic Arts",2006-02-20,2006-12-06,8.2,8.6
1810,Klein Computer Entertainment,Compilation,Capcom Classics Collection Reloaded,PSP,Capcom,2006-10-24,2006-12-06,7.1,7.9
1811,"Sensory Sweep, WayForward, Snowblind Studios","Action, Role-Playing",Justice League Heroes,"DS,Game Boy Advance,PlayStation 2,PSP,Xbox","Eidos Interactive, Warner Bros. Interactive Entertainment",2006-10-17,2006-12-06,7.6,8
1812,Bandai,"Shooter, Third-Person, 3D, Action",Eureka Seven Vol. 1: The New Wave,PlayStation 2,"Namco Bandai Games, Bandai",2006-10-24,2006-12-06,4.9,7.2
1813,Konami,"Action, Role-Playing",Castlevania: Portrait of Ruin,DS,Konami,2006-12-05,2006-12-05,8.3,8.7
1814,"HAL Labs, Flagship","Platformer, Action, 2D",Kirby: Squeak Squad,DS,Nintendo,2006-12-06,2006-12-05,7.7,8.2
1815,GSC Game World,"Strategy, Real-Time",Heroes of Annihilated Empires,PC,"cdv Software, GSC Game World, Tecmo",2006-11-16,2006-12-05,6,7.3
1816,Spike,"3D, Fighting, Action",Dragon Ball Z: Budokai Tenkaichi 2,"PlayStation 2,Wii","Namco Bandai Games, Atari SA, Bandai",2006-11-07,2006-12-05,6.5,8.8
1817,"TOSE, AWE Games, THQ Australia","Adventure, Action",Avatar: The Last Airbender,"DS,Game Boy Advance,GameCube,PC,PlayStation 2,PSP,Wii,Xbox",THQ,2006-10-10,2006-12-05,5.9,6.9
1818,"TOSE, AWE Games, THQ Australia","Adventure, Action",Avatar: The Last Airbender,"DS,Game Boy Advance,GameCube,PC,PlayStation 2,PSP,Wii,Xbox",THQ,2006-10-10,2006-12-05,5.6,6.9
1819,"TOSE, AWE Games, THQ Australia","Adventure, Action",Avatar: The Last Airbender,"DS,Game Boy Advance,GameCube,PC,PlayStation 2,PSP,Wii,Xbox",THQ,2006-10-10,2006-12-05,5.9,6.9
1820,"TOSE, AWE Games, THQ Australia","Adventure, Action",Avatar: The Last Airbender,"DS,Game Boy Advance,GameCube,PC,PlayStation 2,PSP,Wii,Xbox",THQ,2006-10-10,2006-12-05,5.9,6.9
1821,"Helixe, Rainbow Studios, Beenox, Locomotive Games","Driving/Racing, Arcade",Cars,"DS,Game Boy Advance,GameCube,PC,PlayStation 2,PSP,Wii,Xbox,Xbox 360","THQ, ak tronic, SCEA, Disney Interactive Studios",2006-06-06,2006-12-05,7,7.1
1822,"MagicWand, FUN Labs","Hunting/Fishing, Sports",Rapala Tournament Fishing!,"Wii,Xbox 360","Activision, Activision Value",2006-11-21,2006-12-05,4.5,5.8
1823,Jarhead Games,"2D, Action, Fixed-Screen, Shooter",NRA Gun Club,PlayStation 2,Crave,2006-10-02,2006-12-05,1.6,3.4
1824,"Superscape, Bethesda Softworks, 4J Studios",Role-Playing,The Elder Scrolls IV: Oblivion,"Mobile,PC,PlayStation 3,Xbox 360","Vir2L Studios, 2K Games, Ubisoft, Bethesda Softworks, Rondomedia, Spike",2006-03-20,2006-12-04,8.3,9.2
1825,EA LA,"Real-Time, Strategy",The Lord of the Rings: The Battle for Middle-Earth II - The Rise of the Witch-King,PC,"EA Games, Electronic Arts",2006-11-28,2006-12-04,7.3,8.4
1826,HAL Labs,"Role-Playing, Action",Pokemon Ranger,DS,Nintendo,2006-10-30,2006-12-04,7.5,7.8
1827,Piranha Bytes,Role-Playing,Gothic 3,PC,"JoWooD Entertainment AG, Aspyr, Auran",2006-11-14,2006-12-04,7.6,7.7
1828,"Ubisoft Quebec, Ubisoft Montreal, Ubisoft","3D, Platformer, Action",Open Season,"DS,Game Boy Advance,GameCube,PC,PlayStation 2,PSP,Wii,Xbox,Xbox 360",Ubisoft,2006-09-19,2006-12-04,3.9,6.4
1829,Blitz Games,"Arcade, Driving/Racing",Big Bumpin',"Xbox,Xbox 360",King Games,2006-11-19,2006-12-04,5.3,5.7
1830,Blitz Games,"Driving/Racing, Arcade",Pocketbike Racer,"Xbox,Xbox 360",King Games,2006-11-19,2006-12-04,5.1,6.5
1831,"Ubisoft Montreal, Ubisoft Shanghai","Action, Adventure",Tom Clancy's Splinter Cell: Double Agent,"GameCube,PC,PlayStation 2,PlayStation 3,Wii,Xbox,Xbox 360",Ubisoft,2006-10-17,2006-12-01,6.2,8.4
1832,Yuke's,"Action, Wrestling, Fighting",WWE SmackDown vs. Raw 2007,"PlayStation 2,PSP,Xbox 360",THQ,2006-11-14,2006-12-01,7.9,8.5
1833,"Visual Concepts, 2K Sports","Sports, Team-Based, Basketball, Simulation",College Hoops 2K7,"PlayStation 2,PlayStation 3,Xbox,Xbox 360",2K Sports,2006-11-20,2006-12-01,7.9,8.1
1834,"Visual Concepts, 2K Sports","Basketball, Simulation, Sports, Team-Based",College Hoops 2K7,"PlayStation 2,PlayStation 3,Xbox,Xbox 360",2K Sports,2006-11-20,2006-12-01,7,8.1
1835,"Orbital Media, Inc.","Adventure, Action",Scurge: Hive,"DS,Game Boy Advance",SouthPeak Games,2006-10-31,2006-12-01,7.8,7.3
1836,"Orbital Media, Inc.","Adventure, Action",Scurge: Hive,"DS,Game Boy Advance",SouthPeak Games,2006-10-31,2006-12-01,7.7,7.3
1837,"Global VR, Exient Entertainment, EA Canada, Rovio Entertainment Ltd, Black Box, EA Games","Simulation, Driving/Racing",Need for Speed: Carbon,"Arcade Games,DS,Game Boy Advance,GameCube,Macintosh,Mobile,PC,PlayStation 2,PlayStation 3,PSP,Wii,Xbox,Xbox 360,Zeebo","Global VR, EA Games, Electronic Arts",2006-10-31,2006-12-01,7.1,8
1838,"Activision, FUN Labs","Simulation, Driving/Racing",Harley-Davidson Motorcycles: Race to the Rally,"PC,PlayStation 2",Activision,2006-11-27,2006-12-01,2.4,5.7
1839,Blitz Games,"Action, Adventure, Open-World, 3D",Sneak King,"Xbox,Xbox 360",King Games,2006-11-19,2006-12-01,5.8,5.8
1840,Hudson,"Action, Puzzle",Bomberman '93,TurboGrafx-16,"Turbo Technologies, Inc., Konami, Hudson Soft, Hudson",1905-06-15,2006-11-30,7.4,7.9
1841,"Probe Entertainment Limited, Probe Software, Sega, Dementia, Backbone Entertainment, Renovation, Bandai, Lavastorm","2D, Action, Beat-'Em-Up",Golden Axe,"Amiga,Amstrad CPC,Android,Arcade Games,Atari ST,Commodore 64,Genesis,iOS (iPhone/iPad),PC,PlayStation 3,Sega Master System,Sinclair ZX81/Spectrum,Turbo CD,WonderSwan Color,Xbox 360,Zodiac","Virgin Games, Virgin Interactive, Sega, 16 Blitz, Probe Software, Tronix, Tec Toy, Samsung, Telenet Japan, Bandai",1989-12-22,2006-11-30,6.5,7.9
1842,"Amaze Entertainment, Traveller's Tales","Shooter, 3D, Action, First-Person",Bionicle Heroes,"DS,Game Boy Advance,GameCube,PC,PlayStation 2,Wii,Xbox 360","Eidos Interactive, Electronic Arts",2006-11-14,2006-11-30,5.2,6.6
1843,"Amaze Entertainment, Traveller's Tales","First-Person, Shooter, 3D, Action",Bionicle Heroes,"DS,Game Boy Advance,GameCube,PC,PlayStation 2,Wii,Xbox 360","Eidos Interactive, Electronic Arts",2006-11-14,2006-11-30,5.2,6.6
1844,"Amaze Entertainment, Traveller's Tales","First-Person, Shooter, 3D, Action",Bionicle Heroes,"DS,Game Boy Advance,GameCube,PC,PlayStation 2,Wii,Xbox 360","Eidos Interactive, Electronic Arts",2006-11-14,2006-11-30,5.1,6.6
1845,"Amaze Entertainment, Traveller's Tales","Action, First-Person, Shooter, 3D",Bionicle Heroes,"DS,Game Boy Advance,GameCube,PC,PlayStation 2,Wii,Xbox 360","Eidos Interactive, Electronic Arts",2006-11-14,2006-11-30,5.2,6.6
1846,"Midway, Midway Studios - Newcastle","Driving/Racing, Arcade",L.A. Rush,"PC,PlayStation 2,PSP,Xbox","Zoo Digital Publishing, Midway",2005-10-11,2006-11-30,5.4,6.9
